"","brsupport","clock","stemmy","Ntips"
"train_666_-1.fa",42.9268292682927,0.340161532699812,0.257483816358341,44
"train_1217_-1.fa",50.5384615384615,0.34064880256634,0.34673925940036,42
"dev_1512_-1.fa",43.1333333333333,0.340695207158282,0.313573565236744,48
"test_1738_-1.fa",45.6666666666667,0.341030183925803,0.304207765821807,45
"test_1847_-1.fa",54.4390243902439,0.341118894043075,0.344208011689979,44
"train_485_-1.fa",40.425,0.341138932728251,0.312443927509546,43
"dev_1578_-1.fa",43.5909090909091,0.341171824352626,0.269521810993857,47
"dev_1584_-1.fa",55.0232558139535,0.34122053656008,0.337123430568406,46
"train_686_-1.fa",48.425,0.341239807798655,0.278234346432681,43
"train_661_-1.fa",52.5333333333333,0.34124687962607,0.273521477582954,48
"test_1789_-1.fa",52.3636363636364,0.341319252541883,0.316052852963198,47
"train_622_-1.fa",48.3658536585366,0.341403528356587,0.35442475951225,44
"train_346_-1.fa",58.6595744680851,0.341539193110298,0.332999543936203,50
"train_1214_-1.fa",34.093023255814,0.34168468558681,0.308754788095456,46
"train_388_-1.fa",52.5609756097561,0.341702077040692,0.311020257085559,44
"train_241_-1.fa",47.7555555555556,0.341847699264278,0.269375955703995,48
"test_1821_-1.fa",51.3409090909091,0.341940269317416,0.311110176722185,47
"train_1229_-1.fa",41.7179487179487,0.342121664123984,0.302495512701229,42
"train_992_-1.fa",47.5238095238095,0.34212929791651,0.307830971228594,45
"train_1484_-1.fa",49.4042553191489,0.342187769547681,0.273692913450139,50
"train_143_-1.fa",48.2272727272727,0.342204895033097,0.281040456411859,47
"train_1118_-1.fa",49.5384615384615,0.342250371437935,0.274666035349267,42
"dev_1577_-1.fa",48.0444444444444,0.342372369088471,0.333327224149372,48
"train_1138_-1.fa",31.4285714285714,0.342472653892062,0.258388489374014,45
"train_1408_-1.fa",48.4047619047619,0.342570412163854,0.258196107177478,45
"test_1952_-1.fa",53.2,0.342592450501773,0.311732132136254,48
"test_1870_-1.fa",46.2380952380952,0.342623113139844,0.279674244935715,45
